"","x"
"161",-242.687825884251
"162",-276.718981254406
"163",206.087011181259
"164",201.443190158532
"165",201.342966611587
"166",201.073871976714
"167",206.443190158532
"168",206.443190158532
"169",206.362207922377
"170",202.751641046724
"171",199.440349249441
"172",197.821731001747
"173",197.443190158532
"174",197.443190158532
"175",197.443190158532
"176",197.443190158532
"177",121.658574773916
"178",-623.556809841468
"179",-623.556809841468
"180",-623.556809841468
"181",-623.556809841468
"182",-623.556809841468
"183",-623.556809841468
"184",-623.556809841468
"185",-623.556809841468
"186",-623.556809841468
"187",-623.556809841468
"188",-623.556809841468
"189",-623.556809841468
"190",-623.556809841468
"191",-623.556809841468
"192",-623.556809841468
"193",-217.749991659656
"194",975.443190158532
"195",-235.262096402687
"196",-623.556809841468
"197",-623.556809841468
"198",-623.556809841468
"199",-623.556809841468
"200",-623.556809841468
"201",-623.556809841468
"202",-623.556809841468
"203",-623.556809841468
"204",-623.556809841468
"205",-623.556809841468
"206",-623.556809841468
"207",-623.556809841468
"208",-623.556809841468
"209",-623.556809841468
"210",-623.556809841468
"211",-623.556809841468
"212",-623.556809841468
"213",-623.556809841468
"214",-623.556809841468
"215",-623.556809841468
"216",-623.556809841468
"217",-623.556809841468
"218",-623.556809841468
"219",-623.556809841468
"220",-623.556809841468
"221",-177.883340453713
"222",808.443190158532
"223",812.781281067623
"224",821.325326522168
"225",827.357628661206
"226",829.190937023736
"227",822.66602396535
"228",817.429276988369
"229",813.493746744803
"230",801.135652759222
"231",788.882110613077
"232",593.09348777758
"233",-458.458324992958
"234",-335.473524455974
"235",-442.498315057558
"236",-623.556809841468
"237",606.443190158532
"238",622.671291484288
"239",644.273738286874
"240",648.477936662028
"241",647.491779500225
"242",644.479291557133
"243",643.443190158532
"244",643.443190158532
"245",643.443190158532
"246",636.909454363077
"247",-39.293642453291
"248",-623.556809841468
"249",-623.556809841468
"250",-551.967758268044
"251",-427.528182219093
"252",-303.088606170141
"253",-178.649030121189
"254",-54.2094540722375
"255",3.10614041582141
"256",8.57341743125892
"257",16.8413092807888
"258",7.89574697671412
"259",-37.6910548337639
"260",-78.514480296012
"261",-122.30019827122
"262",-144.791735629965
"263",-182.92473436977
"264",-235.64842915965
"265",-289.501254285913
"266",-326.183514386923
"267",-356.459043383788
"268",-374.82994295835
"269",-400.500680364883
"270",-418.87700214916
"271",-428.142553643121
"272",-435.216767468587
"273",-444.170060997092
"274",-445.948145068741
"275",-447.483862627392
"276",-450.085904669054
